loss_domain,donor,recipient_1,recipient_2,n_test_recipes,mean_nonadditive_delta_loss
metric/the_pile_freelaw_val_loss,arxiv,stackexchange,pile_cc,65,-0.017153813845130407
metric/the_pile_freelaw_val_loss,arxiv,github,pubmed_central,65,-0.03018843313359596
metric/the_pile_freelaw_val_loss,arxiv,github,pile_cc,65,-0.027395841529328033
metric/the_pile_freelaw_val_loss,arxiv,pubmed_central,pile_cc,65,-0.015521482321363753
metric/the_pile_freelaw_val_loss,pubmed_central,wikipedia_en,uspto_backgrounds,81,0.025883139281833455
metric/the_pile_freelaw_val_loss,pubmed_central,wikipedia_en,freelaw,81,0.035055128699976956
metric/the_pile_freelaw_val_loss,pubmed_central,wikipedia_en,stackexchange,81,-0.011062751396912497
metric/the_pile_freelaw_val_loss,pubmed_central,wikipedia_en,github,81,-0.030631074535349814
metric/the_pile_freelaw_val_loss,pubmed_central,wikipedia_en,arxiv,81,-0.021093591592697608
metric/the_pile_freelaw_val_loss,pubmed_central,wikipedia_en,pile_cc,81,0.0025719156633612844
metric/the_pile_freelaw_val_loss,pubmed_central,uspto_backgrounds,freelaw,81,-0.008078178613782287
metric/the_pile_freelaw_val_loss,pubmed_central,uspto_backgrounds,stackexchange,81,-0.028550438461692654
metric/the_pile_freelaw_val_loss,pubmed_central,uspto_backgrounds,github,81,-0.019396729947563262
metric/the_pile_freelaw_val_loss,pubmed_central,uspto_backgrounds,arxiv,81,-0.00831220293296883
metric/the_pile_freelaw_val_loss,pubmed_central,uspto_backgrounds,pile_cc,81,-0.008296065230283265
metric/the_pile_freelaw_val_loss,pubmed_central,freelaw,stackexchange,81,-0.011132145180004487
metric/the_pile_freelaw_val_loss,pubmed_central,freelaw,github,81,-0.031167484243952843
metric/the_pile_freelaw_val_loss,pubmed_central,freelaw,arxiv,81,-0.031722093364807996
metric/the_pile_freelaw_val_loss,pubmed_central,freelaw,pile_cc,81,0.054850175730300106
metric/the_pile_freelaw_val_loss,pubmed_central,stackexchange,github,81,-0.003937286245153536
metric/the_pile_freelaw_val_loss,pubmed_central,stackexchange,arxiv,81,-0.021847431448860876
metric/the_pile_freelaw_val_loss,pubmed_central,stackexchange,pile_cc,81,-0.019335487379159418
metric/the_pile_freelaw_val_loss,pubmed_central,github,arxiv,81,-0.028791817086313044
metric/the_pile_freelaw_val_loss,pubmed_central,github,pile_cc,81,-0.02920353140902275
metric/the_pile_freelaw_val_loss,pubmed_central,arxiv,pile_cc,81,-0.02984638279585358
metric/the_pile_freelaw_val_loss,pile_cc,wikipedia_en,uspto_backgrounds,68,0.02955114207014768
metric/the_pile_freelaw_val_loss,pile_cc,wikipedia_en,freelaw,68,0.025834530378615293
metric/the_pile_freelaw_val_loss,pile_cc,wikipedia_en,stackexchange,68,-0.00272447192581945
metric/the_pile_freelaw_val_loss,pile_cc,wikipedia_en,github,68,-0.02107506669454131
metric/the_pile_freelaw_val_loss,pile_cc,wikipedia_en,arxiv,68,-0.010354966191673191
metric/the_pile_freelaw_val_loss,pile_cc,wikipedia_en,pubmed_central,68,-0.006425672568660073
metric/the_pile_freelaw_val_loss,pile_cc,uspto_backgrounds,freelaw,68,-0.009965527661565096
metric/the_pile_freelaw_val_loss,pile_cc,uspto_backgrounds,stackexchange,68,-0.01681245386790617
metric/the_pile_freelaw_val_loss,pile_cc,uspto_backgrounds,github,68,-0.008997624662851622
metric/the_pile_freelaw_val_loss,pile_cc,uspto_backgrounds,arxiv,68,0.0026499473340367056
metric/the_pile_freelaw_val_loss,pile_cc,uspto_backgrounds,pubmed_central,68,-0.008831777828623492
metric/the_pile_freelaw_val_loss,pile_cc,freelaw,stackexchange,68,-0.013030309100339976
metric/the_pile_freelaw_val_loss,pile_cc,freelaw,github,68,-0.028024433195311907
metric/the_pile_freelaw_val_loss,pile_cc,freelaw,arxiv,68,-0.033970967115525254
metric/the_pile_freelaw_val_loss,pile_cc,freelaw,pubmed_central,68,-0.03180335116003069
metric/the_pile_freelaw_val_loss,pile_cc,stackexchange,github,68,0.006175902191305175
metric/the_pile_freelaw_val_loss,pile_cc,stackexchange,arxiv,68,-0.010908300570374337
metric/the_pile_freelaw_val_loss,pile_cc,stackexchange,pubmed_central,68,-0.015647245678835464
metric/the_pile_freelaw_val_loss,pile_cc,github,arxiv,68,-0.02600511612018615
metric/the_pile_freelaw_val_loss,pile_cc,github,pubmed_central,68,-0.024066297082209857
metric/the_pile_freelaw_val_loss,pile_cc,arxiv,pubmed_central,68,-0.018883691976198384
metric/the_pile_pubmed_central_val_loss,wikipedia_en,uspto_backgrounds,freelaw,49,-0.016418917915493877
metric/the_pile_pubmed_central_val_loss,wikipedia_en,uspto_backgrounds,stackexchange,49,-0.03933439910064314
metric/the_pile_pubmed_central_val_loss,wikipedia_en,uspto_backgrounds,github,49,-0.038352424740239095
metric/the_pile_pubmed_central_val_loss,wikipedia_en,uspto_backgrounds,arxiv,49,-0.02199243121643577
metric/the_pile_pubmed_central_val_loss,wikipedia_en,uspto_backgrounds,pubmed_central,49,-0.01878737443069503
metric/the_pile_pubmed_central_val_loss,wikipedia_en,uspto_backgrounds,pile_cc,49,-0.01797246465476499
metric/the_pile_pubmed_central_val_loss,wikipedia_en,freelaw,stackexchange,49,-0.012862724426935679
metric/the_pile_pubmed_central_val_loss,wikipedia_en,freelaw,github,49,-0.019841125149376294
metric/the_pile_pubmed_central_val_loss,wikipedia_en,freelaw,arxiv,49,-0.036572540129634644
metric/the_pile_pubmed_central_val_loss,wikipedia_en,freelaw,pubmed_central,49,-0.07280263475863097
metric/the_pile_pubmed_central_val_loss,wikipedia_en,freelaw,pile_cc,49,-0.03029125301375108
metric/the_pile_pubmed_central_val_loss,wikipedia_en,stackexchange,github,49,0.0018260066725366286
metric/the_pile_pubmed_central_val_loss,wikipedia_en,stackexchange,arxiv,49,-0.006155186705269844
metric/the_pile_pubmed_central_val_loss,wikipedia_en,stackexchange,pubmed_central,49,-0.018837761937177806
metric/the_pile_pubmed_central_val_loss,wikipedia_en,stackexchange,pile_cc,49,-0.024852845462986238
metric/the_pile_pubmed_central_val_loss,wikipedia_en,github,arxiv,49,-0.018127341972931522
metric/the_pile_pubmed_central_val_loss,wikipedia_en,github,pubmed_central,49,-0.022567239077498517
metric/the_pile_pubmed_central_val_loss,wikipedia_en,github,pile_cc,49,-0.03710678073838715
metric/the_pile_pubmed_central_val_loss,wikipedia_en,arxiv,pubmed_central,49,0.014083721388298194
metric/the_pile_pubmed_central_val_loss,wikipedia_en,arxiv,pile_cc,49,-0.04518194862169255
metric/the_pile_pubmed_central_val_loss,wikipedia_en,pubmed_central,pile_cc,49,-0.011206084996750921
metric/the_pile_pubmed_central_val_loss,uspto_backgrounds,wikipedia_en,freelaw,59,-0.014979299232907594
metric/the_pile_pubmed_central_val_loss,uspto_backgrounds,wikipedia_en,stackexchange,59,-0.009305333872810847
metric/the_pile_pubmed_central_val_loss,uspto_backgrounds,wikipedia_en,github,59,-0.05090820948152738
metric/the_pile_pubmed_central_val_loss,uspto_backgrounds,wikipedia_en,arxiv,59,-0.018498150356781696
metric/the_pile_pubmed_central_val_loss,uspto_backgrounds,wikipedia_en,pubmed_central,59,-0.01549379120805876
metric/the_pile_pubmed_central_val_loss,uspto_backgrounds,wikipedia_en,pile_cc,59,-0.03645177180833479
metric/the_pile_pubmed_central_val_loss,uspto_backgrounds,freelaw,stackexchange,59,-0.006091023727644626
metric/the_pile_pubmed_central_val_loss,uspto_backgrounds,freelaw,github,59,-0.01833036256613861
metric/the_pile_pubmed_central_val_loss,uspto_backgrounds,freelaw,arxiv,59,-0.0359122031478175
metric/the_pile_pubmed_central_val_loss,uspto_backgrounds,freelaw,pubmed_central,59,-0.056582442289340944
metric/the_pile_pubmed_central_val_loss,uspto_backgrounds,freelaw,pile_cc,59,-0.029734522310318763
metric/the_pile_pubmed_central_val_loss,uspto_backgrounds,stackexchange,github,59,0.004289240765352568
metric/the_pile_pubmed_central_val_loss,uspto_backgrounds,stackexchange,arxiv,59,0.0013070676318427588
metric/the_pile_pubmed_central_val_loss,uspto_backgrounds,stackexchange,pubmed_central,59,-0.011702013810278664
metric/the_pile_pubmed_central_val_loss,uspto_backgrounds,stackexchange,pile_cc,59,-0.01866584884123678
metric/the_pile_pubmed_central_val_loss,uspto_backgrounds,github,arxiv,59,-0.01226738561084914
metric/the_pile_pubmed_central_val_loss,uspto_backgrounds,github,pubmed_central,59,-0.022563143237712375
metric/the_pile_pubmed_central_val_loss,uspto_backgrounds,github,pile_cc,59,-0.027334330380625875
metric/the_pile_pubmed_central_val_loss,uspto_backgrounds,arxiv,pubmed_central,59,0.02079263299550984
metric/the_pile_pubmed_central_val_loss,uspto_backgrounds,arxiv,pile_cc,59,-0.035575329188508975
metric/the_pile_pubmed_central_val_loss,uspto_backgrounds,pubmed_central,pile_cc,59,-0.013415558475976813
metric/the_pile_pubmed_central_val_loss,freelaw,wikipedia_en,uspto_backgrounds,47,0.014498248681844326
metric/the_pile_pubmed_central_val_loss,freelaw,wikipedia_en,stackexchange,47,-0.016720164036363394
metric/the_pile_pubmed_central_val_loss,freelaw,wikipedia_en,github,47,-0.05909623718817599
metric/the_pile_pubmed_central_val_loss,freelaw,wikipedia_en,arxiv,47,-0.021074113563303413
metric/the_pile_pubmed_central_val_loss,freelaw,wikipedia_en,pubmed_central,47,-0.01624222990258045
metric/the_pile_pubmed_central_val_loss,freelaw,wikipedia_en,pile_cc,47,-0.044599028932939926
metric/the_pile_pubmed_central_val_loss,freelaw,uspto_backgrounds,stackexchange,47,-0.034431399480243916
metric/the_pile_pubmed_central_val_loss,freelaw,uspto_backgrounds,github,47,-0.03864123556780883
metric/the_pile_pubmed_central_val_loss,freelaw,uspto_backgrounds,arxiv,47,-0.018861307092775628
metric/the_pile_pubmed_central_val_loss,freelaw,uspto_backgrounds,pubmed_central,47,-0.012633430529297473
metric/the_pile_pubmed_central_val_loss,freelaw,uspto_backgrounds,pile_cc,47,-0.016607911207792144
metric/the_pile_pubmed_central_val_loss,freelaw,stackexchange,github,47,-0.00941819760344238
metric/the_pile_pubmed_central_val_loss,freelaw,stackexchange,arxiv,47,-0.009981363657611394
metric/the_pile_pubmed_central_val_loss,freelaw,stackexchange,pubmed_central,47,-0.021158274047973758
metric/the_pile_pubmed_central_val_loss,freelaw,stackexchange,pile_cc,47,-0.03196661050202513
metric/the_pile_pubmed_central_val_loss,freelaw,github,arxiv,47,-0.022730696207651547
metric/the_pile_pubmed_central_val_loss,freelaw,github,pubmed_central,47,-0.034192755265951995
metric/the_pile_pubmed_central_val_loss,freelaw,github,pile_cc,47,-0.048763197734744065
metric/the_pile_pubmed_central_val_loss,freelaw,arxiv,pubmed_central,47,0.01746364105201933
metric/the_pile_pubmed_central_val_loss,freelaw,arxiv,pile_cc,47,-0.054353007429250665
metric/the_pile_pubmed_central_val_loss,freelaw,pubmed_central,pile_cc,47,-0.012356003601281387
metric/the_pile_pubmed_central_val_loss,stackexchange,wikipedia_en,uspto_backgrounds,72,0.032099458527320116
metric/the_pile_pubmed_central_val_loss,stackexchange,wikipedia_en,freelaw,72,-0.015266657891608717
metric/the_pile_pubmed_central_val_loss,stackexchange,wikipedia_en,github,72,-0.054954289907046885
metric/the_pile_pubmed_central_val_loss,stackexchange,wikipedia_en,arxiv,72,-0.01747630383426804
metric/the_pile_pubmed_central_val_loss,stackexchange,wikipedia_en,pubmed_central,72,-0.015163548972361891
metric/the_pile_pubmed_central_val_loss,stackexchange,wikipedia_en,pile_cc,72,-0.03340240760606421
metric/the_pile_pubmed_central_val_loss,stackexchange,uspto_backgrounds,freelaw,72,-0.010929545937204058
metric/the_pile_pubmed_central_val_loss,stackexchange,uspto_backgrounds,github,72,-0.034345586873316264
metric/the_pile_pubmed_central_val_loss,stackexchange,uspto_backgrounds,arxiv,72,-0.015122629730531344
metric/the_pile_pubmed_central_val_loss,stackexchange,uspto_backgrounds,pubmed_central,72,-0.010852372506465159
metric/the_pile_pubmed_central_val_loss,stackexchange,uspto_backgrounds,pile_cc,72,-0.010669419639170452
metric/the_pile_pubmed_central_val_loss,stackexchange,freelaw,github,72,-0.031202781027955553
metric/the_pile_pubmed_central_val_loss,stackexchange,freelaw,arxiv,72,-0.040849144264695596
metric/the_pile_pubmed_central_val_loss,stackexchange,freelaw,pubmed_central,72,-0.0787415995090169
metric/the_pile_pubmed_central_val_loss,stackexchange,freelaw,pile_cc,72,-0.04002157903122453
metric/the_pile_pubmed_central_val_loss,stackexchange,github,arxiv,72,-0.02182647116469226
metric/the_pile_pubmed_central_val_loss,stackexchange,github,pubmed_central,72,-0.031783800614421404
metric/the_pile_pubmed_central_val_loss,stackexchange,github,pile_cc,72,-0.039660373678304106
metric/the_pile_pubmed_central_val_loss,stackexchange,arxiv,pubmed_central,72,0.01303847330330437
metric/the_pile_pubmed_central_val_loss,stackexchange,arxiv,pile_cc,72,-0.04195697957948618
metric/the_pile_pubmed_central_val_loss,stackexchange,pubmed_central,pile_cc,72,-0.01607928819929846
metric/the_pile_pubmed_central_val_loss,github,wikipedia_en,uspto_backgrounds,77,0.03802227874012873
metric/the_pile_pubmed_central_val_loss,github,wikipedia_en,freelaw,77,-0.012743381955668797
metric/the_pile_pubmed_central_val_loss,github,wikipedia_en,stackexchange,77,-0.011652918652643673
metric/the_pile_pubmed_central_val_loss,github,wikipedia_en,arxiv,77,-0.016821114087168125
metric/the_pile_pubmed_central_val_loss,github,wikipedia_en,pubmed_central,77,-0.012414347089388484
metric/the_pile_pubmed_central_val_loss,github,wikipedia_en,pile_cc,77,-0.03842224067025338
metric/the_pile_pubmed_central_val_loss,github,uspto_backgrounds,freelaw,77,-0.012108910948706513
metric/the_pile_pubmed_central_val_loss,github,uspto_backgrounds,stackexchange,77,-0.04113864703276349
metric/the_pile_pubmed_central_val_loss,github,uspto_backgrounds,arxiv,77,-0.019468148812263195
metric/the_pile_pubmed_central_val_loss,github,uspto_backgrounds,pubmed_central,77,-0.01190839584092971
metric/the_pile_pubmed_central_val_loss,github,uspto_backgrounds,pile_cc,77,-0.012520470497023838
metric/the_pile_pubmed_central_val_loss,github,freelaw,stackexchange,77,-0.022756833827098553
metric/the_pile_pubmed_central_val_loss,github,freelaw,arxiv,77,-0.04473306046969669
metric/the_pile_pubmed_central_val_loss,github,freelaw,pubmed_central,77,-0.07069870725395615
metric/the_pile_pubmed_central_val_loss,github,freelaw,pile_cc,77,-0.04426641677449403
metric/the_pile_pubmed_central_val_loss,github,stackexchange,arxiv,77,-0.013519934411637522
metric/the_pile_pubmed_central_val_loss,github,stackexchange,pubmed_central,77,-0.02542189120950666
metric/the_pile_pubmed_central_val_loss,github,stackexchange,pile_cc,77,-0.03488383062958516
metric/the_pile_pubmed_central_val_loss,github,arxiv,pubmed_central,77,0.010658812136265875
metric/the_pile_pubmed_central_val_loss,github,arxiv,pile_cc,77,-0.053235546040621945
metric/the_pile_pubmed_central_val_loss,github,pubmed_central,pile_cc,77,-0.017343539222411993
metric/the_pile_pubmed_central_val_loss,arxiv,wikipedia_en,uspto_backgrounds,65,0.03869383661533438
metric/the_pile_pubmed_central_val_loss,arxiv,wikipedia_en,freelaw,65,-0.009911786208066677
metric/the_pile_pubmed_central_val_loss,arxiv,wikipedia_en,stackexchange,65,-0.007809273442577452
metric/the_pile_pubmed_central_val_loss,arxiv,wikipedia_en,github,65,-0.052832509074732414
metric/the_pile_pubmed_central_val_loss,arxiv,wikipedia_en,pubmed_central,65,-0.017455195159744794
metric/the_pile_pubmed_central_val_loss,arxiv,wikipedia_en,pile_cc,65,-0.030015853760788695
metric/the_pile_pubmed_central_val_loss,arxiv,uspto_backgrounds,freelaw,65,-0.006226624526002181
metric/the_pile_pubmed_central_val_loss,arxiv,uspto_backgrounds,stackexchange,65,-0.02732709166123376
metric/the_pile_pubmed_central_val_loss,arxiv,uspto_backgrounds,github,65,-0.03045523289157477
metric/the_pile_pubmed_central_val_loss,arxiv,uspto_backgrounds,pubmed_central,65,-0.01521113875104133
metric/the_pile_pubmed_central_val_loss,arxiv,uspto_backgrounds,pile_cc,65,-0.007181044548324641
metric/the_pile_pubmed_central_val_loss,arxiv,freelaw,stackexchange,65,-0.008639728906310314
metric/the_pile_pubmed_central_val_loss,arxiv,freelaw,github,65,-0.022986380833285188
metric/the_pile_pubmed_central_val_loss,arxiv,freelaw,pubmed_central,65,-0.08121262437519959
metric/the_pile_pubmed_central_val_loss,arxiv,freelaw,pile_cc,65,-0.03802880391315395
metric/the_pile_pubmed_central_val_loss,arxiv,stackexchange,github,65,-0.003514749531864947
metric/the_pile_pubmed_central_val_loss,arxiv,stackexchange,pubmed_central,65,-0.02454936411860497
metric/the_pile_pubmed_central_val_loss,arxiv,stackexchange,pile_cc,65,-0.017653515692059356
metric/the_pile_pubmed_central_val_loss,arxiv,github,pubmed_central,65,-0.03445235730514882
metric/the_pile_pubmed_central_val_loss,arxiv,github,pile_cc,65,-0.03210568245336227
metric/the_pile_pubmed_central_val_loss,arxiv,pubmed_central,pile_cc,65,-0.014525618890534343
metric/the_pile_pubmed_central_val_loss,pubmed_central,wikipedia_en,uspto_backgrounds,81,0.08083131339650737
metric/the_pile_pubmed_central_val_loss,pubmed_central,wikipedia_en,freelaw,81,0.04158657969395951
metric/the_pile_pubmed_central_val_loss,pubmed_central,wikipedia_en,stackexchange,81,0.04122230581216249
metric/the_pile_pubmed_central_val_loss,pubmed_central,wikipedia_en,github,81,-0.003008394283917179
metric/the_pile_pubmed_central_val_loss,pubmed_central,wikipedia_en,arxiv,81,0.027703034578086434
metric/the_pile_pubmed_central_val_loss,pubmed_central,wikipedia_en,pile_cc,81,0.018037896310897368
metric/the_pile_pubmed_central_val_loss,pubmed_central,uspto_backgrounds,freelaw,81,0.04517085368983939
metric/the_pile_pubmed_central_val_loss,pubmed_central,uspto_backgrounds,stackexchange,81,0.018200986088552955
metric/the_pile_pubmed_central_val_loss,pubmed_central,uspto_backgrounds,github,81,0.017498116014371734
metric/the_pile_pubmed_central_val_loss,pubmed_central,uspto_backgrounds,arxiv,81,0.026924971452508953
metric/the_pile_pubmed_central_val_loss,pubmed_central,uspto_backgrounds,pile_cc,81,0.033226868385151986
metric/the_pile_pubmed_central_val_loss,pubmed_central,freelaw,stackexchange,81,0.04333605249140687
metric/the_pile_pubmed_central_val_loss,pubmed_central,freelaw,github,81,0.02746512806501812
metric/the_pile_pubmed_central_val_loss,pubmed_central,freelaw,arxiv,81,0.01305816540846395
metric/the_pile_pubmed_central_val_loss,pubmed_central,freelaw,pile_cc,81,0.017591162878125746
metric/the_pile_pubmed_central_val_loss,pubmed_central,stackexchange,github,81,0.047026044745348966
metric/the_pile_pubmed_central_val_loss,pubmed_central,stackexchange,arxiv,81,0.03951709223153442
metric/the_pile_pubmed_central_val_loss,pubmed_central,stackexchange,pile_cc,81,0.024729414932323644
metric/the_pile_pubmed_central_val_loss,pubmed_central,github,arxiv,81,0.025944719641351054
metric/the_pile_pubmed_central_val_loss,pubmed_central,github,pile_cc,81,0.010194904054409492
metric/the_pile_pubmed_central_val_loss,pubmed_central,arxiv,pile_cc,81,-0.0047853822581236955
metric/the_pile_pubmed_central_val_loss,pile_cc,wikipedia_en,uspto_backgrounds,68,0.02923388427614133
metric/the_pile_pubmed_central_val_loss,pile_cc,wikipedia_en,freelaw,68,-0.008070640136001679
metric/the_pile_pubmed_central_val_loss,pile_cc,wikipedia_en,stackexchange,68,-0.005744736393780644
metric/the_pile_pubmed_central_val_loss,pile_cc,wikipedia_en,github,68,-0.04766304340958948
